mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
0.38681	0.51371	0.4396	0.83338	0.70965	0.49399	0.22865	0.42791	0.44607	0.32624	0.32034	0.27006	0.24063	0.22726	0.9093
0.3789	0.51094	0.43386	0.78316	0.69977	0.47481	0.24486	0.3965	0.46219	0.34328	0.31898	0.28071	0.2503	0.2474	0.89012
0.36344	0.51016	0.44419	0.79499	0.71448	0.49386	0.23437	0.41588	0.46402	0.3116	0.31465	0.26028	0.23343	0.25135	0.87704
0.37003	0.48448	0.41536	0.78523	0.71104	0.47789	0.25188	0.42733	0.43149	0.31467	0.31838	0.26218	0.217	0.22872	0.917
0.38824	0.50541	0.41052	0.84531	0.71688	0.49691	0.22873	0.38954	0.44078	0.33105	0.3021	0.2387	0.24563	0.24899	0.89246
0.39395	0.52274	0.41375	0.83233	0.70542	0.45577	0.23251	0.41691	0.44884	0.33584	0.28873	0.271	0.22422	0.21915	0.89809
0.36726	0.51012	0.4251	0.84162	0.72427	0.4723	0.23866	0.39339	0.44754	0.32281	0.29389	0.28293	0.22822	0.227	0.89898
0.38349	0.53125	0.42833	0.78752	0.71376	0.49422	0.22504	0.40895	0.44571	0.35334	0.30957	0.28882	0.22155	0.22514	0.88969
0.38783	0.52208	0.41405	0.82296	0.7186	0.46402	0.23188	0.41886	0.45259	0.318	0.32925	0.29349	0.2351	0.25395	0.87091
0.3864	0.52263	0.40153	0.80362	0.70247	0.49751	0.21595	0.39783	0.45378	0.32569	0.28891	0.25851	0.22239	0.23122	0.91356
0.3838	0.52079	0.41654	0.80525	0.71694	0.46767	0.22058	0.39942	0.44986	0.32749	0.30568	0.27097	0.24073	0.22568	0.8907
0.39302	0.53101	0.40803	0.82	0.70748	0.50435	0.22315	0.41287	0.44875	0.35073	0.31307	0.26175	0.22593	0.23999	0.89652
0.36028	0.50807	0.41088	0.78948	0.73059	0.47488	0.22843	0.39169	0.45995	0.33601	0.30356	0.27213	0.24525	0.23546	0.89794
0.39098	0.51361	0.40978	0.77646	0.69941	0.47107	0.22207	0.41846	0.4538	0.34127	0.32343	0.26685	0.22694	0.2344	0.91946
0.38	0.51004	0.41453	0.78821	0.7056	0.46676	0.21988	0.41149	0.45647	0.32729	0.31191	0.26303	0.23132	0.2342	0.89042
0.39499	0.51064	0.40577	0.82937	0.71325	0.50872	0.2477	0.4214	0.4657	0.31455	0.29735	0.25337	0.24343	0.23792	0.91282
0.38303	0.51397	0.41568	0.77904	0.69702	0.50439	0.24792	0.42304	0.44306	0.31311	0.30844	0.25726	0.2502	0.24707	0.8651
0.39073	0.49573	0.39578	0.80367	0.70968	0.48466	0.20957	0.39705	0.43048	0.32844	0.33967	0.26346	0.20088	0.22689	0.89169
0.38221	0.49845	0.42844	0.81217	0.70962	0.4603	0.21836	0.40414	0.45589	0.30114	0.32598	0.27225	0.24078	0.22949	0.88745
0.38422	0.5082	0.40808	0.80228	0.71046	0.46634	0.22482	0.39726	0.44739	0.31872	0.3046	0.26168	0.23452	0.22404	0.89281
0.38698	0.48765	0.40049	0.7911	0.71198	0.50869	0.2422	0.4101	0.44452	0.31396	0.32497	0.2687	0.21574	0.24451	0.85573
0.35785	0.49943	0.41023	0.78812	0.70262	0.49647	0.2235	0.39578	0.44991	0.31957	0.31569	0.26206	0.22188	0.22734	0.83981
0.37729	0.52613	0.41783	0.77903	0.69563	0.45249	0.25152	0.41883	0.44547	0.33744	0.33072	0.25713	0.19662	0.24402	0.87921
0.3787	0.50044	0.38824	0.8075	0.72514	0.50443	0.20761	0.40739	0.42947	0.3242	0.29274	0.25226	0.22777	0.21548	0.88496
